epoch,acc,loss,val_acc,val_loss
50,0.8936,0.29441767439842226,0.7581,0.7617356562614441
51,0.89508,0.29294443940401077,0.7604,0.7625921843528748
52,0.89734,0.28851188765764235,0.7636,0.7632885065078735
53,0.89878,0.2817806280899048,0.7624,0.7468433952331544
54,0.89768,0.28517956756591795,0.7613,0.7627054624557495
55,0.9013,0.2750863383483887,0.763,0.7531342470169068
56,0.90062,0.2784779448413849,0.7617,0.7617699359893799
57,0.90046,0.27429460225105284,0.764,0.7743979736328125
58,0.90598,0.26248721618652343,0.7596,0.789891743850708
59,0.90134,0.27309880647182466,0.7627,0.7712916940689087
60,0.90516,0.26313413256168366,0.7626,0.7845199172019959
61,0.90622,0.2619806612205505,0.7648,0.7702909948348999
62,0.90954,0.2514925751781464,0.7655,0.7648452096939087
63,0.90586,0.26108356300354,0.7607,0.7759268463134765
64,0.90734,0.25565366701126097,0.7641,0.7686844802856445
65,0.9093,0.2514648983955383,0.7677,0.7696617740631103
66,0.91078,0.2504875842118263,0.7645,0.7890099594116211
67,0.91148,0.2489244453048706,0.7616,0.7828628704071044
68,0.91436,0.23951618629455568,0.7654,0.7925827970504761
69,0.91244,0.24440719830989838,0.762,0.7848760952949524
70,0.91136,0.2417099948310852,0.7659,0.7777246969223023
71,0.91296,0.24297873395442962,0.7641,0.8057083826065063
72,0.91342,0.2380935636997223,0.7668,0.7825248556137085
73,0.91662,0.23519023852825166,0.7628,0.7948141015052795
74,0.915,0.23666354458332062,0.7574,0.8088074878692627
75,0.91788,0.23064044800281525,0.7689,0.8014796401977539
76,0.91544,0.23588510771691798,0.7642,0.7960266424179077
77,0.91842,0.22684067009925843,0.7687,0.7968794764518737
78,0.91878,0.22782946644306182,0.7638,0.791056777381897
79,0.92034,0.22128493010044098,0.7647,0.7978735036849975
80,0.91886,0.2277173657131195,0.7663,0.7936616287231445
81,0.91936,0.22704361245155336,0.7681,0.7838306434631348
82,0.92076,0.22123820340633393,0.7614,0.8012543798446655
83,0.92134,0.2207003851413727,0.7636,0.7932320189476013
84,0.92428,0.21192087493419648,0.7648,0.808150457572937
85,0.9219,0.2173626233100891,0.7647,0.8029729238510132
86,0.92394,0.21455297714710236,0.7681,0.7989596181869507
87,0.92448,0.21272539401054383,0.7606,0.8613283807754517
88,0.92606,0.2111992740726471,0.765,0.7945723779678344
89,0.92274,0.21359786444664,0.768,0.7916372953414917
90,0.92558,0.20693359335422515,0.7629,0.8031005514144898
91,0.92442,0.20671044248104095,0.7684,0.8156387102127075
92,0.92676,0.20921526269912719,0.7698,0.8041356323242187
93,0.92502,0.2087948425912857,0.7648,0.7965403160095215
94,0.92704,0.20550826728343963,0.766,0.8237805954933166
95,0.92816,0.2042639717197418,0.7696,0.8170743680000305
96,0.92758,0.20300830816268922,0.7621,0.8139471914291382
97,0.9275,0.20277057116031647,0.7687,0.813348491191864
98,0.92704,0.20289989320635796,0.7681,0.8051134817123413
99,0.92804,0.20251860857009887,0.7658,0.8252522144317627
